country,city,long,lat,year_start,year_end,pop_start,pop_end,probability,type,symbol,city_english,city_hebrew,city_yid,city_german,city_other,source,comment,,
Germany,Icek Stein,5.7606819,50.9732145,,1942,30,30,,,,,אייזיק שטיין,,,,https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%99%D7%96%D7%99%D7%A7_%D7%A9%D7%98%D7%99%D7%99%D7%9F,,,
,Ilmenau,10.9185800,50.6832200,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Ingelheim-am-Rhein,8.0554409,49.9777526,,1942,30,30,,,,,אינגלהיים אם ריין,,,,,,,
Germany,Ingolstadt,11.4250395,48.7630165,,1942,30,30,,,,,אינגולשטאדט,,,,"זלמן כ""ץ – ויקיפדיה (wikipedia.org)",,,
,Ingolstadt,11.4250395,48.7630165,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Ingolstadt‏‏,,,1300,1942,30,30,,,,,אינגולשטדט,אינגולשטאט,,,https://www.jewishvirtuallibrary.org/ingolstadt,,,
Germany,Ingolstadt‏‏,,,1285,1942,30,30,,,,,אינגולשטדט,,,,https://www.jewishvirtuallibrary.org/ingolstadt,,,
,Innsbruck,11.3794670,47.2835070,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Inowłódz,20.2230000,51.5271700,1537,1942,30,30,,,,,אינובלודז',,,,https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%A0%D7%95%D7%91%D7%9C%D7%95%D7%93%D7%96%27,,,
,Iphofen,10.2603700,49.7023900,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Jarosław,22.6777600,50.0162300,,1942,30,30,,,,,ירוסלב ,,,,https://he.wikipedia.org/wiki/%D7%99%D7%A8%D7%95%D7%A1%D7%9C%D7%91,,,
Poland,Jarosław,22.6777600,50.0162300,1450,1942,30,30,,,,,ירוסלב,,,,https://he.wikipedia.org/wiki/%D7%99%D7%A8%D7%95%D7%A1%D7%9C%D7%91,,,
Poland,"Jelenia-gora,  Hirschberg im Riesengebirge",15.7344440,50.9033330,1325,1942,30,30,,,,,ילניה גורה,,,,https://sztetl.org.pl/en/towns/j/216-jelenia-gora/99-history/137413-history-of-community,,,
Germany,Jena ,11.5879359,50.9281717,1350,1942,30,30,,,,,יהדות ינה,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%99%D7%A0%D7%94,,,
Czech,Jihlava‏‏,,,1249,1942,30,30,,,,,ג'יהלאווה,,,,https://yivoencyclopedia.org/article.aspx/jihlava,,,
Czech,Jihlava‏‏,,,1249,1942,30,30,,,,,ג'יהלאווה,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/jihlava,,,
France,Joigny,3.4009600,47.9828800,,1942,30,30,,,,,זו'אני,יואני,,,"Joigny - jewish heritage, history, synagogues, museums, areas and sites to visit (jguideeurope.org)",,,
France,Joigny,3.4009600,47.9828800,,1942,30,30,,,,,זו'אני,,,,Joigny | Encyclopedia.com,,,
Austria,Judenburg,14.6666700,47.1666700, 1074,1942,30,30,,,,,יודנבורג,,,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%93%D7%A0%D7%91%D7%95%D7%A8%D7%92,,,
Austria,"Judenburg, Marburg ,  (STYRIA)",14.4700000,47.3593000,1075 ,1942,30,30,,,,Steiermark,שטיריה,,,,https://www.jewishencyclopedia.com/articles/14092-styria,,,
Germany,Juelich‏‏,,,1215,1942,30,30,,,,,יוליך,,,,https://www.jewishvirtuallibrary.org/juelich,,,
Germany,Jülich ,6.3626700,50.9214900,1226 ,1942,30,30,,,,,יוליך ייליך,,,,https://www.juelich.de/rundgang-e,,,
,Kadaň,13.2666700,50.3833300,,1942,30,30,,,,,קאדאן,Kaaden,,,https://www.jewishvirtuallibrary.org/kadan,,,
Switzerland,Kaiseraugst (Augusta Raurica),7.7230178,47.5399823,,1942,30,30,,,,,קייסראוגסט,,,,https://www.swissinfo.ch/eng/archaeological-find-sheds-light-on-switzerland-s-jewish-past/2194044,,,
,Kaiserslautern,7.7689951,49.4432174,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Kaiserslautern‏‏,,,1242,1942,30,30,,,,,קייזרסלאוטרן,,,,https://www.jewishvirtuallibrary.org/kaiserslautern,,,
Poland,Kalisz,18.0736190,51.7433350,,1942,30,30,,,,,כתב הזכויות של קאליש,,,,https://he.wikipedia.org/wiki/%D7%9B%D7%AA%D7%91_%D7%94%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA_%D7%A9%D7%9C_%D7%A7%D7%90%D7%9C%D7%99%D7%A9,,,
Poland,Kalisz,18.0736190,51.7433350,1139,1942,30,30,,,,,קאליש,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%90%D7%9C%D7%99%D7%A9,,,
Poland,Kalisz,18.0736190,51.7433350,,1942,30,30,,,,,קאליש,,,,https://en.wikipedia.org/wiki/Statute_of_Kalisz,,,
Poland,"Kalisz, Kalisch",18.0736190,51.7433350,1100,1942,30,30,,,,,קהילת יהודי קאליש,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%90%D7%9C%D7%99%D7%A9,,,
Germany,Kassel‏‏,,,1280,1942,30,30,,,,,קאסל,,,,https://www.jewishvirtuallibrary.org/kassel,,,
Germany,Katzenelnbogen ,7.9732200,50.2674500,,1942,30,30,,,,,קצנלנבוגן,,,,https://www.jewishencyclopedia.com/articles/9238-katzenellenbogen,,,
Lithuania,"Kaunas, Kovno",23.9096100,54.9027200,1396,1942,30,30,,,,,קהילת יהודי קובנה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%95%D7%91%D7%A0%D7%94,,,
,Kaysersberg,7.2638500,48.1380300,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Kazimierz,,,1300,1942,30,30,,,,,קז'ימייז',,,,https://he.wikipedia.org/wiki/%D7%A7%D7%96%27%D7%99%D7%9E%D7%99%D7%99%D7%96%27,,,
Poland,Kazimierz,,,,1942,30,30,,,,,קז'ימייז',,,,קז'ימייז' – ויקיפדיה (wikipedia.org),,,
Poland,Kazimierz Dolny,,,1350,1942,30,30,,,,,קז'ימייז' דולני,קוזמיר דלובלין,,,https://he.wikipedia.org/wiki/%D7%A7%D7%96%27%D7%99%D7%9E%D7%99%D7%99%D7%96%27_%D7%93%D7%95%D7%9C%D7%A0%D7%99,,,
Poland,Kędzierzyn-Koźle,18.2260600,50.3498400,1350,1942,30,30,,,,,יהודי קנדז'ז'ין-קוז'לה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%A0%D7%93%D7%96%27%D7%96%27%D7%99%D7%9F-%D7%A7%D7%95%D7%96%27%D7%9C%D7%94,,,
Poland,"Kędzierzyn-Koźle, Kandrzin-Cosel",18.2260600,50.3498400,1350,1942,30,30,,,,,קהילת יהודי קנדז'ז'ין-קוז'לה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%A0%D7%93%D7%96%27%D7%96%27%D7%99%D7%9F-%D7%A7%D7%95%D7%96%27%D7%9C%D7%94,,,
,Kempen,6.4185800,51.3643200,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Kempen‏‏,,,1270,1942,30,30,,,,,קאמפן,,,,https://www.jewishvirtuallibrary.org/kempen,,,
,Kenzingen,7.7697400,48.1963000,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Keppel,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Ukraine,Kerch,36.4754200,45.3567500,200,1942,30,30,,,,,קרץ' ,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%A5%27,,,
,Kerpen,6.6969100,50.8699100,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Kestenholz,7.7549744,47.2820300,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Russia,Kiev,,,870,1942,30,30,,,,,קייב,,,,https://www.yadvashem.org/education/educational-materials/lesson-plans/babi-yar/historical-background2.html,,,
Belarus,Kiev, 23.656944,52.134722  ,,1942,30,30,,,,,יוספוביץ,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/jozefowicz,,,
Russia,"Kiev, Kievan Letter",,,,1942,30,30,,,,,מכתב קייב,,,,מכתב קייב – ויקיפדיה (wikipedia.org),,,
,Kila,,,,1942,30,30,,,,,מרת קילה,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%AA_%D7%A7%D7%99%D7%9C%D7%94,,,
,Kirn,7.4576500,49.7891200,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Kissingen‏‏,,,1215,1942,30,30,,,,,באד-קיסינגן,,,,https://www.jewishvirtuallibrary.org/kissingen,,,
,Kitzingen,10.1507200,49.7397300,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Kitzingen‏‏,,,1130,1942,30,30,,,,,קיצינגן‏‏,,,,https://www.jewishvirtuallibrary.org/kitzingen,,,
Austria,KLAGENFURT,14.3079604,46.6228162,1162,1942,30,30,,,,,קלאגנפורט,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/klagenfurt,,,
Germany,Kleinerdlingen,,,,1942,30,30,,,,,קליינרדלינגן,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
Belarus,"Kletsk, Kleck",26.6321000,53.0635000,1522,1942,30,30,,,,,קלצק ,קלעצק,,,https://he.wikipedia.org/wiki/%D7%A7%D7%9C%D7%A6%D7%A7,,,
,Kobern,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Koblenz‏‏,,,1104,1942,30,30,,,,,קובלנץ,,,,https://www.jewishvirtuallibrary.org/koblenz,,,
Belarus,Kobryn,24.3563000,52.2117300,1400,1942,30,30,,,,,קוברין ,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%91%D7%A8%D7%99%D7%9F,,,
,Kochenburg,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Czech,Kojetin‏‏,,,1200,1942,30,30,,,,,גויטן ,,,,https://www.jewishvirtuallibrary.org/kojetin,,,
Germany,Köln,6.9599740,50.9383610,,1942,30,30,,,,,קלן,,,,,,,
,Königsberg,20.5105838,54.7101280,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Königshofen-on-the-Saale,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Konin,18.2678662,52.2559021,1400,1942,30,30,,,,,קונין ,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%A0%D7%99%D7%9F,,,
Germany,Konstanz,9.1760819,47.6773856,1241,1942,30,30,,,,Constanc,באדן ,,,,https://www.jewishvirtuallibrary.org/baden,,,
,Kosel,20.8355600,41.1744400,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Slovakia,Košice,21.2611000,48.7164000,1400,1942,30,30,,,,,קושיצה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%A9%D7%99%D7%A6%D7%94,,,
Germany,Köthen (Anhalt),11.9777836,51.7520131,,1942,30,30,,,,,קֶטֶן,,,Cöthen,https://www.jewishvirtuallibrary.org/anhalt-jewish-virtual-library,,,
Ukraine,Kovel,24.7086700,51.2152600,1536,1942,30,30,,,,,קובל ,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%91%D7%9C,,,
Poland,Kowal ,19.1476700,52.5301900,1531,1942,30,30,,,,,קובאל ,,,,https://sztetl.org.pl/en/node/279/99-history/137517-history-of-community,,,
,Krailsheim,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Kraków,19.9450000,50.0647000,1000,1942,30,30,,,,,יהדות קרקוב,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A7%D7%A8%D7%A7%D7%95%D7%91,,,
Germany,Krakow am See,10.4666667,47.0833333,,1942,30,30,,,,,,,,,,,,
Poland,"Kraków, Old Synagogue",19.9450000,50.0647000,,1942,30,30,,,,,בית הכנסת העתיק (קרקוב),,,,https://he.wikipedia.org/wiki/%D7%91%D7%99%D7%AA_%D7%94%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%AA%D7%99%D7%A7_(%D7%A7%D7%A8%D7%A7%D7%95%D7%91),,,
Poland,Krasnystaw,23.1650380,50.9918481,1490,1942,30,30,,,,,קרסניסטב ,,,,https://www.moreshetyahadutpolin.org/he/node/1218,,,
Lithuania,"Kražiai, Kroże",,,1400,1942,30,30,,,,,קרוז' (ליטא),,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%95%D7%96%27_(%D7%9C%D7%99%D7%98%D7%90),,,
Ukraine,"Kremenets, Krzemieniec",25.7278700,50.0986400,1438,1942,30,30,,,,,קרמניץ,קרעמעניץ,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%9E%D7%A0%D7%99%D7%A5,,,
,Krems,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Austria,Krems an der Donau,,,,1942,30,30,,,,,קרמס אן דר דונאו,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%9E%D7%A1_%D7%90%D7%9F_%D7%93%D7%A8_%D7%93%D7%95%D7%A0%D7%90%D7%95,,,
,Kreuznach,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Kreuznach‏‏,,,1250,1942,30,30,,,,,באד קרויצנאך,,,,https://www.jewishvirtuallibrary.org/kreuznach,,,
Czech,"Kromeriz‏‏, Kremsier",,,1322,1942,30,30,,,,,קרעמזיר,,,,https://www.jewishvirtuallibrary.org/kromeriz,,,
Poland,Krosno,21.7534788,49.6889844,1426,1942,30,30,,,,,קרוסנו,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%95%D7%A1%D7%A0%D7%95,,,
Poland,Krosno,21.7534788,49.6889844,1426,1942,30,30,,,,,קרוסנו ,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%95%D7%A1%D7%A0%D7%95,,,
Poland,"Krotoszyn, Krotoschin",17.4374158,51.6959260,1300,1942,30,30,,,,,קרוטושין,קראטאשין ,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%95%D7%98%D7%95%D7%A9%D7%99%D7%9F,,,
Poland,Krynki,23.7730400,53.2644400,1850,1942,30,30,,,,,קרינקי ,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%99%D7%A0%D7%A7%D7%99,,,
,Kutno,19.3875951,52.2220021,1450,1942,30,30,,,,,קהילת יהודי קוטנו,קוטנא,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%95%D7%98%D7%A0%D7%95,,,
Ukraine,"Kyiv, Kiev",30.5241361,50.4500336,700,1942,30,30,,,,,יהודי קייב,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A7%D7%99%D7%99%D7%91,,,
,La Bresse,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,La Rochelle,,,1206,1942,30,30,,,,,לה רושל,,,,https://www.synalarochelle.fr/en/history-of-the-jewish-community-of-la-rochelle/,,,
,Ladenburg,8.6089600,49.4730700,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Lahnstein,7.6166700,50.3000000,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Lahr,7.8688600,48.3404200,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Landau,8.116667,49.2000000,1285,1942,30,30,,,,,לנדאו,,,,https://www.jewishvirtuallibrary.org/landau,,,
,Landau,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Landau‏‏,,,1285,1942,30,30,,,,,לנדאו,,,,https://www.jewishvirtuallibrary.org/landau,,,
,Landsberg,12.1607600,51.5269800,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Landshut,12.1617900,48.5296100,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Landshut‏‏,,,1230,1942,30,30,,,,,לנדשט,,,,https://www.jewishvirtuallibrary.org/landshut,,,
France,Laon,3.6206860,49.5646650,,1942,30,30,,,,,לאן ,,,,jewish setelments in north france 1006 - 1306 rjuiv_0484-8616_1969_num_128_1_1620.pdf,,,
,Lauda,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Lauda-Königshofen,9.7044060,49.5653853,1235,1942,30,30,,,,,באדן ,,,,https://www.jewishvirtuallibrary.org/baden,,,
,Laufen,7.5020019,47.4224096,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Lauingen‏‏,,,1293,1942,30,30,,,,,לאונגן,,,,https://www.jewishvirtuallibrary.org/lauingen,,,
Switzerland,Lausanne‏‏,,,1278,1942,30,30,,,,,לוזאן,,,,https://www.jewishvirtuallibrary.org/lausanne,,,
,Lauterburg,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Lechenich,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Poland,Łęczna,22.8813500,51.3012100,1485,1942,30,30,,,,,לנצ'נה,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%A0%D7%A6%27%D7%A0%D7%94,,,
Germany,Leer (Lower Saxony),7.4610000,53.2315700,1550,1942,30,30,,,,,לר ,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%A8,,,
Poland,Legnica (Liegnitz),16.1746750,51.2047689,1285,1942,30,30,,,,,לגניצה,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%92%D7%A0%D7%99%D7%A6%D7%94,,,
England,Leicester,-1.1255219,52.6336264,,1942,30,30,,,,,לסטר,,,,LEICESTER - JewishEncyclopedia.com,,,
,Leiningen,,,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Leipheim,10.2227800,48.4500400,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Leipzig,12.3712900,51.3396200,1359,1942,30,30,,,,,לייפציג,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%99%D7%99%D7%A4%D7%A6%D7%99%D7%92,,,
Germany,Leipzig,21.6490099,51.1585130,1285,1942,30,30,,,,,לייפציג,,,,https://www.jewishvirtuallibrary.org/leipzig-germany,,,
Germany,Leipzig ,21.6490099,51.1585130,1260,1942,30,30,,,,,לייפציג,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Leipzig,,,
France,Le-Mans, 0.1984,48.0077  ,1100,1942,30,30,,,,,לה מאן,,,,Le Mans | Encyclopedia.com,,,
Poland,Leszno,16.5804218,51.8436068,1534,1942,30,30,,,,,לשנו ,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%A9%D7%A0%D7%95,,,
France,Lhuître,,,,1942,30,30,,,,,לוטר,,,,"Aube - jewish heritage, history, synagogues, museums, areas and sites to visit (jguideeurope.org)",,,
Belgium ,Liége‏‏, 5.570556,50.639722  ,1000,1942,30,30,,,,,לייז',,,,https://jguideeurope.org/en/region/belgium/liege/,,,
Belgium ,Liége‏‏, 5.570556,50.6397220,,1942,30,30,,,,,לייז',,,,https://www.jewishvirtuallibrary.org/li-x00e9-ge,,,
Germany,Limburg-an-der-Lahn,8.0666670,50.3833330,,1942,30,30,,,,,,,,,https://www.jewishvirtuallibrary.org/nassau,,,
France,Limoges,1.2644847,45.8354243,,1942,30,30,,,,,לימוז',,,,https://www.jewishvirtuallibrary.org/limoges,,,
England,Lincoln,-0.5517907,53.2388741,,1942,30,30,,,,,לינקולן ,,,,LINCOLN - JewishEncyclopedia.com,,,
,Lindau,9.6843100,47.5461200,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Linz (dist. Neuwied),14.2861980,48.3059078,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Czech,Lipník nad Bečvou,,,1540,1942,30,30,,,,,יהודי ליפניק נאד בצ'וואו,,,,https://dbs.anumuseum.org.il/skn/he/c6/e119022/%D7%9E%D7%A7%D7%95%D7%9D/%D7%9C%D7%99%D7%A4%D7%A0%D7%99%D7%A7_%D7%A0%D7%90%D7%93_%D7%91%D7%A6_%D7%95%D7%95%D7%90%D7%95,,,
Germany,Lippe‏‏,,,,1942,30,30,,,,,ליפה,,,,https://www.jewishvirtuallibrary.org/lippe,,,
Lithuania,Lithuania,23.9453280,55.3787520,1150,1942,30,30,,,,,יהדות ליטא,,,,יהדות ליטא – ויקיפדיה (wikipedia.org),,,
Lithuania,Lithuania,23.9453280,55.3787520,997,1942,30,30,,,,,יהדות ליטא,,,,https://www.daat.ac.il/encyclopedia/value.asp?id1=1033,,,
Czech ,Litoměřice ,14.1318000,50.5334800,,1942,30,30,,,,,ליטומריצה,Leitmeritz ,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/litomerice,,,
Slovenia,Ljubljana,14.5068602,46.0499803,600,1942,30,30,,,,,ליובליאנה ,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%99%D7%95%D7%91%D7%9C%D7%99%D7%90%D7%A0%D7%94,,,
France,Llodeve,3.3148036,43.7330614,,1942,30,30,,,,,לודב,,,,https://jewishencyclopedia.com/articles/10078-lodeve,,,
Poland,Lomza‏‏, 22.073056,53.1763890,,1942,30,30,,,,,לומז'ה,,,,https://rootsjourney.blog/2019/03/the-lomza-yeshiva-connections-past-and-present/,,,
Poland,Lomza‏‏, 22.073056,53.176389  ,,1942,30,30,,,,,לומז'ה,,,,https://yivoencyclopedia.org/article.aspx/%C5%81omza,,,
Poland,Lomza‏‏, 22.073056,53.176389  ,,1942,30,30,,,,,לומז'ה,,,,https://www.esjf-cemeteries.org/survey/lomza-old-jewish-cemetery/,,,
England,London,-0.1187960,51.4973270,,1942,30,30,,,,,לונדון,,,,https://daat.ac.il/daat/history/kehilot2/london.htm,,,
Germany,Löpsingen,,,,1942,30,30,,,,,לופשינגן,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
France,Lorraine  (Lothringen),6.1424602,48.7155741,,1942,30,30,,,,,לורן,לוֹתִיר,,,https://www.jewishvirtuallibrary.org/lorraine,,,
France,Lorraine (Lothringen),6.1424602,48.7155741,,1942,30,30,,,,,לורן,לוֹתִיר,,,https://he.wikipedia.org/wiki/%D7%9C%D7%95%D7%A8%D7%9F,,,
Czech,"Loštice, Loschitz",16.9289200,49.7447000,1400,1942,30,30,,,,,לושטיצה ,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%95%D7%A9%D7%98%D7%99%D7%A6%D7%94,,,
France,Loudun,0.0829600,47.0078800,,1942,30,30,,,,,לודון,,,,Poitou | Encyclopedia.com,,,
,Löwenstein,9.3800000,49.0955800,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Lübeck,10.6872900,53.8689300,?,1942,30,30,,,,,יהודי ליבק-מויסלינג,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%9C%D7%99%D7%91%D7%A7-%D7%9E%D7%95%D7%99%D7%A1%D7%9C%D7%99%D7%A0%D7%92,,,
Poland,Lublin,22.5546776,51.2181945,13136,1942,30,30,,,,,לובלין ,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%9C%D7%95%D7%91%D7%9C%D7%99%D7%9F,,,
Poland,Lublin,22.5546776,51.2181945,1396,1942,30,30,,,,,לובלין ,,,,https://www.hebrewbooks.org/44194,,,
Italy,Lucca,10.5044700,43.8436900,?,1942,30,30,,,,,לוקה (עיר) ,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%95%D7%A7%D7%94_(%D7%A2%D7%99%D7%A8),,,
Germany,Lueneburg‏‏,,,1275,1942,30,30,,,,,לינבורג,,,,https://www.jewishvirtuallibrary.org/lueneburg,,,
France,"Lunel , Hérault",4.1361100,43.6777800,400,1942,30,30,,,,,"לונל, לוניל",,,,https://he.wikipedia.org/wiki/%D7%9C%D7%95%D7%A0%D7%9C,,,
France,Lusignan,0.1220400,46.4353100,,1942,30,30,,,,,לוסיניאן ,,,,Poitou | Encyclopedia.com,,,
Ukraine,Lutsk,25.3200780,50.7450733,1388,1942,30,30,,,,,לוצק ,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%95%D7%A6%D7%A7,,,
Belarus,Lutsk,25.3200780,50.7450733,,1942,30,30,,,,,יוספוביץ,,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/jozefowicz,,,
,Luxemburg,6.1194860,49.7554280,1349 ,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Luxenburg,Luxenburg,6.1227172,49.6038781,,1942,30,30,,,,,יהודי לוקסנבורג,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%9C%D7%95%D7%A7%D7%A1%D7%9E%D7%91%D7%95%D7%A8%D7%92,,,
Luxenburg,Luxenburg,6.1227172,49.6038781,,1942,30,30,,,,,יהודי לוקסנבורג,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Luxembourg,,,
Ukraine,Lviv,24.0315921,49.8419520,900,1942,30,30,,,,,לבוב,,,,https://www.moreshetyahadutpolin.org/he/node/1078,,,
Ukraine,Lwów  Lemberg,7.3788900,49.0019900, 1256,1942,30,30,,,,,הקהילה היהודית בלבוב,לעמבערג  לעמבעריק ,,,https://he.wikipedia.org/wiki/%D7%94%D7%A7%D7%94%D7%99%D7%9C%D7%94_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA_%D7%91%D7%9C%D7%91%D7%95%D7%91,,,
Netherlands,Maastricht,5.6969882,50.8579855,,1942,30,30,,,,,מאסטריכט ,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%90%D7%A1%D7%98%D7%A8%D7%99%D7%9B%D7%98,,,
